system_code,location_code,location_name,system_code2,Managed_By_Name,Location_Type_Description,Location_Category_Description,Grades_Text,Grades_Final_Text,Open_Date,Status_Descriptions,Primary_Building_Code,Primary_Address_Line_1,City,State_Code,Zip,Borough_Block_Lot,Census_Tract,Community_District,Council_District,NTA,NTA_Name,Principal_Name,Principal_Title,Principal_Email,Principal_Phone_Number,Fax_Number,Geographical_District_Code,Administrative_District_Code,Superintendent_District_Name,Superintendent,Superintendent_Email,Superintendent_Location,tier_3_support_location_code,tier_2_support_location_code,longitude,latitude,Column3
02M158,M158,P.S. 158 Bayard Taylor,310200010158,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul  1 1898,Open,M158,1458 YORK AVENUE,MANHATTAN,NY,10075,1014890001,13200,108,5,MN31,Lenox Hill-Roosevelt Island,DINA ERCOLANO,Principal,DErcola@schools.nyc.gov,212-744-6562,212-772-8424,02,02,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,KMcGuire@schools.nyc.gov,M802,MFSC,MR04,-73.950745,40.770215,
02M167,M167,J.H.S. 167 Robert F. Wagner,310200010167,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul  1 1956,Open,M167,220 EAST  76 STREET,MANHATTAN,NY,10021,1014300005,13400,108,4,MN31,Lenox Hill-Roosevelt Island,Jennifer Rehn,Principal,JRehn@schools.nyc.gov,212-535-8610,212-472-9385,02,02,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,KMcGuire@schools.nyc.gov,M802,MFSC,MR04,-73.957827,40.771541,
02M177,M177,Yorkville East Middle School,310200010177,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul  1 2014,Open,M158,1458 YORK AVENUE,MANHATTAN,NY,10075,1014890001,13200,108,5,MN31,Lenox Hill-Roosevelt Island,CHRISTINA RIGGIO,Principal,CRiggio@schools.nyc.gov,917-432-5413,917-432-5418,02,02,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,KMcGuire@schools.nyc.gov,M802,MFSC,MR04,-73.950745,40.770215,
02M183,M183,P.S. 183 Robert L. Stevenson,310200010183,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul  1 1904,Open,M183,419 East  66 Street,Manhattan,NY,10065,1014610007,11600,108,5,MN31,Lenox Hill-Roosevelt Island,Martin Woodard,Principal,MWoodard@schools.nyc.gov,212-734-7719,212-861-8314,02,02,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,KMcGuire@schools.nyc.gov,M802,MFSC,MR04,-73.957731,40.763804,
02M198,M198,P.S. 198 Isidor E. Ida Straus,310200010198,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul  1 1960,Open,M198,1700 3 AVENUE,MANHATTAN,NY,10128,1015240023,15801,108,5,MN40,Upper East Side-Carnegie Hill,KATHARINE DEBENEDICTIS,Principal,KDebenedictis@schools.nyc.gov,212-289-3702,212-410-1731,02,02,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,KMcGuire@schools.nyc.gov,M802,MFSC,MR04,-73.95042,40.785018,
02M212,M212,P.S. 212 Midtown West,310200010212,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05","0K,01,02,03,04,05",Jul  1 1999,Open,M017,328 WEST  48 STREET,MANHATTAN,NY,10036,1010380014,12700,104,3,MN15,Clinton,KATHLEEN LOUA,Principal,KLoua@schools.nyc.gov,212-247-0208,212-757-4933,02,02,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,KMcGuire@schools.nyc.gov,M802,MFSC,MR03,-73.988665,40.761327,
02M217,M217,P.S./I.S. 217 Roosevelt Island,310200010217,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08","PK,0K,01,02,03,04,05,06,07,08",Jul  1 1999,Open,M271,645 MAIN STREET,MANHATTAN,NY,10044,1013730001,23801,108,5,MN31,Lenox Hill-Roosevelt Island,MANDANA BECKMAN,Principal,MBeckma@schools.nyc.gov,212-980-0294,212-980-1192,02,02,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,KMcGuire@schools.nyc.gov,M802,MFSC,MR04,-73.956435,40.753598,
02M225,M225,Ella Baker School,310200011225,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul  1 1999,Open,M480,317 EAST  67 STREET,MANHATTAN,NY,10065,1014420001,11800,108,5,MN31,Lenox Hill-Roosevelt Island,Joshua Satin,Principal,JSatin@schools.nyc.gov,212-717-8809,212-717-8807,02,02,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,KMcGuire@schools.nyc.gov,M802,MFSC,MR04,-73.959777,40.765638,
02M234,M234,P.S. 234 Independence School,310200010234,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul  1 1988,Open,M234,292 GREENWICH STREET,MANHATTAN,NY,10007,1001420025,3900,101,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Dana Rappaportchaqor,Principal,DRappaportchaqor@schools.nyc.gov,212-233-6034,212-374-1719,02,02,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,KMcGuire@schools.nyc.gov,M802,MFSC,MR04,-74.01088,40.71953,
02M255,M255,M.S. 255 Salk School of Science,310200010255,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jun 21 2000,Open,M040,320 EAST 20 STREET,MANHATTAN,NY,10003,1009250012,6400,106,2,MN21,Gramercy,Rhonda Perry,Principal,RPerry3@schools.nyc.gov,212-614-8785,212-614-0095,02,02,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,KMcGuire@schools.nyc.gov,M802,MFSC,MR04,-73.981536,40.735328,
02M260,M260,The Clinton School,310200010260,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",Jun 21 2000,Open,M868,10 East 15 Street,Manhattan,NY,10003,1008420034,5200,105,2,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,Jonathan Levin,Principal,jlevin@schools.nyc.gov,212-524-4360,212-524-4365,02,02,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,KMcGuire@schools.nyc.gov,M802,MFSC,MR04,-73.992727,40.736526,
02M267,M267,"East Side Elementary School, PS 267",310200010267,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul  1 2010,Open,M267,213 East 63 Street,Manhattan,NY,10065,1014180007,11000,108,4,MN31,Lenox Hill-Roosevelt Island,Medea Mcevoy,Principal,MMcevoy2@schools.nyc.gov,212-888-7848,212-371-2891,02,02,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,KMcGuire@schools.nyc.gov,M802,MFSC,MR04,-73.963861,40.763883,
02M276,M276,Battery Park City School,310200010276,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",Jul  1 2009,Open,M276,55 BATTERY PLACE,MANHATTAN,NY,10280,1000160040,31704,101,1,MN25,Battery Park City-Lower Manhattan,Alexis Tabor,Principal,atabor2@schools.nyc.gov,212-266-5800,,02,02,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,KMcGuire@schools.nyc.gov,M802,MFSC,MR04,-74.017456,40.706384,
02M280,M280,Manhattan Early College School for Marketing and M,310200011280,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",Jul  1 2014,Open,M520,411 PEARL STREET,MANHATTAN,NY,10038,1001130100,2900,101,1,MN27,Chinatown,Sarah Kaplan,Principal,SKaplan9@schools.nyc.gov,212-225-0880,212-225-0882,02,02,HS Network 03 Superintendent Office,"WALSH, FRED",FWalsh@schools.nyc.gov,HS03,MFSC,MR08,-74.000851,40.711441,
02M281,M281,The River School,310200010281,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",Jul  1 2013,Open,M281,425 East 35 Street,Manhattan,NY,10016,1009670001,8601,106,4,MN19,Turtle Bay-East Midtown,JESSICA ORLEANS,Principal,JOrlean@schools.nyc.gov,212-251-6640,212-251-6645,02,02,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,KMcGuire@schools.nyc.gov,M802,MFSC,MR04,-73.972592,40.744288,
02M282,M282,Urban Assembly Maker Academy,310200011282,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",Jul  1 2014,Open,M520,411 PEARL STREET,MANHATTAN,NY,10038,1001130100,2900,101,1,MN27,Chinatown,Amy Piller,Principal,APiller@schools.nyc.gov,212-225-0890,212-225-0991,02,02,HS Network 03 Superintendent Office,"WALSH, FRED",FWalsh@schools.nyc.gov,HS03,MFSC,MR09,-74.000851,40.711441,
02M288,M288,Food and Finance High School,310200011288,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",Sep  8 2004,Open,M535,525 West 50 Street,Manhattan,NY,10019,1010790029,13500,104,3,MN15,Clinton,AMBAR VENTURA,Principal,AVentura2@schools.nyc.gov,212-586-2943,212-586-4205,02,02,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,HS04,MFSC,MR01,-73.9927,40.765474,
02M289,M289,I.S. 289,310200010289,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",May 27 1998,Open,M089,201 WARREN STREET,MANHATTAN,NY,10282,1000160221,31703,101,1,MN25,Battery Park City-Lower Manhattan,Zeynep Ozkan,Principal,ZOzkan@schools.nyc.gov,212-571-9268,212-587-6610,02,02,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,KMcGuire@schools.nyc.gov,M802,MFSC,MR04,-74.013967,40.71701,
02M290,M290,P.S. 290 Manhattan New School,310200010290,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul  1 1999,Open,M190,311 EAST  82 STREET,MANHATTAN,NY,10028,1015450005,13800,108,5,MN32,Yorkville,Doreen Esposito,Principal,DEsposi2@schools.nyc.gov,212-734-7127,212-772-8879,02,02,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,KMcGuire@schools.nyc.gov,M802,MFSC,MR04,-73.952777,40.775181,
02M294,M294,Essex Street Academy,310200011294,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Sep  8 2004,Open,M445,350 GRAND STREET,MANHATTAN,NY,10002,1004080030,1800,103,1,MN27,Chinatown,Wallace Simpson,Principal,WSimpson@schools.nyc.gov,212-475-4773,212-674-2058,02,02,H.S. Network 12 Superintendent Office,"Cheng, Alan",ACheng3@schools.nyc.gov,HS12,ACES,AC04,-73.989329,40.717329,
02M296,M296,High School of Hospitality Management,310200011296,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",Sep  8 2004,Open,M535,525 West 50 Street,Manhattan,NY,10019,1010790029,13500,104,3,MN15,Clinton,YVES MOMPOINT JR,Principal,YMompoi@schools.nyc.gov,212-586-0963,212-265-1307,02,02,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,HS04,MFSC,MR01,-73.9927,40.765474,
02M297,M297,M.S. 297,310200010297,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul  1 2017,Open,M323,75 MORTON STREET,MANHATTAN,NY,10014,1006030049,6900,102,3,MN23,West Village,Claudia Rivera,Principal,CRivera42@schools.nyc.gov,212-295-7555,212-524-4365,02,02,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,KMcGuire@schools.nyc.gov,M802,MFSC,MR03,-74.007192,40.731006,
02M298,M298,Pace High School,310200011298,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Sep  8 2004,Open,M131,100 HESTER STREET,MANHATTAN,NY,10002,1003010003,1600,103,1,MN27,Chinatown,Eric Glatz,Principal,EGlatz@schools.nyc.gov,212-334-4663,212-334-4919,02,02,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,HS04,MFSC,MR01,-73.993607,40.716231,
02M300,M300,"Urban Assembly School of Design and Construction,",310200011300,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Sep  8 2004,Open,M535,525 West 50 Street,Manhattan,NY,10019,1010790029,13500,104,3,MN15,Clinton,Anthony Genna,I.A. Principal,AGenna@schools.nyc.gov,212-586-0981,212-586-1731,02,02,HS Network 03 Superintendent Office,"WALSH, FRED",FWalsh@schools.nyc.gov,HS03,MFSC,MR09,-73.9927,40.765474,
02M303,M303,"Facing History School, The",310200011303,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","09,10,11,12",Jul  1 2005,Open,M535,525 West 50 Street,Manhattan,NY,10019,1010790029,13500,104,3,MN15,Clinton,Dana Panagot,Principal,DPanagot@schools.nyc.gov,212-757-2680,212-757-2156,02,02,H.S. Network 12 Superintendent Office,"Cheng, Alan",ACheng3@schools.nyc.gov,HS12,ACES,AC04,-73.9927,40.765474,
02M305,M305,"Urban Assembly Academy of Government and Law, The",310200011305,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",Jul  1 2005,Open,M445,350 GRAND STREET,MANHATTAN,NY,10002,1004080030,1800,103,1,MN27,Chinatown,Jacqueline D'Agostino,Principal,JDagostino3@schools.nyc.gov,212-505-0745,212-674-8021,02,02,HS Network 03 Superintendent Office,"WALSH, FRED",FWalsh@schools.nyc.gov,HS03,MFSC,MR09,-73.989329,40.717329,
02M308,M308,Lower Manhattan Arts Academy,310200011308,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul  1 2005,Open,M445,350 GRAND STREET,MANHATTAN,NY,10002,1004080030,1800,103,1,MN27,Chinatown,Joel Lowy,Principal,jlowy@schools.nyc.gov,212-505-0143,212-674-8021,02,02,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,HS04,MFSC,MR01,-73.989329,40.717329,
02M312,M312,New York City Lab Middle School for Collaborative,310200010312,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",Jul  1 1999,Open,M070,333 WEST  17 STREET,MANHATTAN,NY,10011,1007410010,8300,104,3,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,MEGAN ADAMS,Principal,MAdams@schools.nyc.gov,212-691-6119,212-691-6219,02,02,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,KMcGuire@schools.nyc.gov,M802,MFSC,MR04,-74.002222,40.742512,
02M313,M313,"James Baldwin School, The: A School for Expedition",310200011313,DOE,Transfer School,High school,"09,10,11,12,SE","09,10,11,12",Jul  1 2005,Open,M440,351 WEST  18 STREET,MANHATTAN,NY,10011,1007420007,8900,104,3,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,Melissa Jacobs,I.A. Principal,MJacobs26@schools.nyc.gov,212-627-2812,212-627-9803,02,02,H.S. Network 12 Superintendent Office,"Cheng, Alan",ACheng3@schools.nyc.gov,HS12,ACES,AC04,-74.00254,40.743407,
02M316,M316,"Urban Assembly School of Business for Young Women,",310200011316,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul  1 2005,Open,M282,26 BROADWAY,MANHATTAN,NY,10004,1000220013,900,101,1,MN25,Battery Park City-Lower Manhattan,PATRICIA MINAYA,Principal,PMinaya@schools.nyc.gov,212-668-0169,212-668-0635,02,02,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,HS04,MFSC,MR02,-74.013303,40.705688,
02M340,M340,Sixth Avenue Elementary School,310200010340,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",Jul  1 2014,Open,M340,590 SIXTH AVENUE,NEW YORK,NY,10011,1008187501,5400,105,3,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,Patricia Carney,Principal,PCarney@schools.nyc.gov,917-305-1000,917-305-1005,02,02,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,KMcGuire@schools.nyc.gov,M802,MFSC,MR04,-73.995534,40.739145,
02M343,M343,The Peck Slip School,310200010343,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05","0K,01,02,03,04,05",Jul  1 2012,Open,M343,1 PECK SLIP,MANHATTAN,NY,10038,1001060009,1501,101,1,MN25,Battery Park City-Lower Manhattan,,,,212-312-6260,212-312-6265,02,02,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,KMcGuire@schools.nyc.gov,M802,MFSC,MR03,-74.002407,40.708774,
02M347,M347,The 47 American Sign Language & English Lower Scho,310200010347,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",Jul  1 2005,Open,M047,223 East 23 Street,Manhattan,NY,10010,1009040024,6400,106,2,MN21,Gramercy,PAMELA PRITZKER RIDLEY,Principal,PPritzker-ridley2@schools.nyc.gov,917-326-6609,,02,02,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,KMcGuire@schools.nyc.gov,M802,MFSC,MR04,-73.981329,40.738374,
02M374,M374,Gramercy Arts High School,310200011374,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul  1 2008,Open,M460,40 IRVING PLACE,MANHATTAN,NY,10003,1008720057,5000,106,2,MN21,Gramercy,PAMELA MUDZINGWA MAKIN,Principal,PMudzingwa@schools.nyc.gov,212-253-7076,212-253-8095,02,02,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,HS04,MFSC,MR01,-73.987064,40.735361,
02M376,M376,NYC iSchool,310200011376,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",Jul  1 2008,Open,M615,131 AVENUE OF THE AMERICAS,MANHATTAN,NY,10013,1004910016,3700,102,3,MN24,SoHo-TriBeCa-Civic Center-Little Italy,CARA TAIT,Principal,CTait2@schools.nyc.gov,917-237-7300,212-219-0743,02,02,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,HS04,MFSC,MR01,-74.005058,40.72463,
02M391,M391,District 2 Pre-K Center,,DOE,General Academic,District Pre-K Center,PK,,Jul  1 2015,Open,M391,2-26 WASHINGTON STREET,MANHATTAN,NY,10004,,,,,,,Lindsay Jacobs/Angela Rodriguez,Principal,LJacobs11@schools.nyc.gov; ARodriguez153@schools.nyc.gov,,,02,02,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,KMcGuire@schools.nyc.gov,M802,MFSC,MR04,-74.015929,40.704892,
02M392,M392,Manhattan Business Academy,310200011392,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul  1 2009,Open,M440,351 WEST  18 STREET,MANHATTAN,NY,10011,1007420007,8900,104,3,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,KAREN POLSONETTI,Principal,KPolson@schools.nyc.gov,212-647-1983,212-647-1989,02,02,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,HS04,MFSC,MR01,-74.00254,40.743407,
02M393,M393,Business Of Sports School,310200011393,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",Jul  1 2009,Open,M625,439 West 49 Street,Manhattan,NY,10019,1010590015,12700,104,3,MN15,Clinton,JOSHUA SOLOMON,Principal,JSolomo9@schools.nyc.gov,212-246-2183,212-246-2913,02,02,HS Network 07 Superintendent Office,NOAH ANGELES,NAngeles2@schools.nyc.gov,HS07,XFSC,XR12,-73.990318,40.763655,
02M394,M394,Emma Lazarus High School,310200011394,DOE,Transfer School,High school,"09,10,11,12","09,10,11,12",Jul  1 2009,Open,M131,100 HESTER STREET,MANHATTAN,NY,10002,1003010003,1600,103,1,MN27,Chinatown,Michael Giovacchini,Principal,MGiovacchini@schools.nyc.gov,212-925-5017,212-925-5920,02,02,HS Network 10 Superintendent Office,JOHN SULLIVAN,JSulliv3@schools.nyc.gov,HS10,ACES,AC01,-73.993607,40.716231,
02M395,M395,A School Without Walls,310200011395,DOE,General Academic,High school,"09,10,11","09,10,11,12",Jul  1 2023,Open,M894,90 TRINITY PLACE,MANHATTAN,NY,10006,1000510015,1300,101,1,MN25,Battery Park City-Lower Manhattan,VERONICA COLEMAN,Principal,VColeman3@schools.nyc.gov,,,02,02,H.S. Network 12 Superintendent Office,"Cheng, Alan",ACheng3@schools.nyc.gov,HS12,ACES,AC04,-74.012465,40.708971,
02M397,M397,Spruce Street School,310200010397,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",Jul  1 2009,Open,M971,12 Spruce Street,Manhattan,NY,10038,1001000001,1501,101,1,MN25,Battery Park City-Lower Manhattan,NANCY HARRIS,Principal,NHarris2@schools.nyc.gov,212-266-4800,212-266-4805,02,02,COMMUNITY SCHOOL DISTRICT 02,KELLY MCGUIRE,KMcGuire@schools.nyc.gov,M802,MFSC,MR03,-74.005473,40.711321,
02M399,M399,The High School For Language And Diplomacy,310200011399,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul  1 2009,Open,M460,40 IRVING PLACE,MANHATTAN,NY,10003,1008720057,5000,106,2,MN21,Gramercy,Lisa Wang,Principal,LWang13@schools.nyc.gov,212-253-2480,212-253-2539,02,02,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,HS04,MFSC,MR01,-73.987064,40.735361,
02M400,M400,High School for Environmental Studies,310200011400,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jun  5 1996,Open,M834,444 WEST 56 STREET,MANHATTAN,NY,10019,1010650001,13900,104,3,MN15,Clinton,HEATHER DEFLORIO,Principal,HDeflorio@schools.nyc.gov,212-262-8113,212-258-3550,02,02,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,HS04,MFSC,MR01,-73.98861,40.767848,
02M407,M407,Institute for Collaborative Education,310200011407,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",Jun  5 1996,Open,M475,345 East 15 Street,Manhattan,NY,10003,1009220008,4800,106,2,MN21,Gramercy,Peter Karp,Principal,PKarp@schools.nyc.gov,212-475-7972,212-475-0459,02,02,H.S. Network 12 Superintendent Office,"Cheng, Alan",ACheng3@schools.nyc.gov,HS12,ACES,AC04,-73.98259,40.732665,
02M408,M408,Professional Performing Arts High School,310200011408,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",Jun  5 1996,Open,M017,328 WEST  48 STREET,MANHATTAN,NY,10036,1010380014,12700,104,3,MN15,Clinton,Leah Dyer,Principal,ldyer@schools.nyc.gov,212-247-8652,212-247-7514,02,02,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,HS04,MFSC,MR02,-73.988665,40.761327,
02M411,M411,Baruch College Campus High School,310200011411,DOE,General Academic,High school,"09,10,11,SE","09,10,11,12",Jul  1 1999,Open,M874,55 EAST  25 STREET,MANHATTAN,NY,10010,1008550016,5600,105,2,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,Alicia Perez Katz,Principal,APerez3@schools.nyc.gov,212-683-7440,212-683-7338,02,02,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,HS04,MFSC,MR01,-73.985723,40.741888,
02M412,M412,N.Y.C. Lab School for Collaborative Studies,310200010412,DOE,General Academic,High school,"09,10,11,SE","09,10,11,12",Jul  1 1999,Open,M070,333 WEST  17 STREET,MANHATTAN,NY,10011,1007410010,8300,104,3,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,BROOKE JACKSON,Principal,BJackso8@schools.nyc.gov,212-691-6119,212-691-2147,02,02,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,HS04,MFSC,MR01,-74.002222,40.742512,
02M413,M413,School of the Future High School,310200010413,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",Jul  1 1999,Open,M660,127 EAST  22 STREET,MANHATTAN,NY,10010,1008780016,6800,105,2,MN21,Gramercy,STACY GOLDSTEIN,Principal,SGoldst5@schools.nyc.gov,212-475-8086,212-475-9273,02,02,H.S. Network 12 Superintendent Office,"Cheng, Alan",ACheng3@schools.nyc.gov,HS12,ACES,AC04,-73.985323,40.739121,
02M414,M414,N.Y.C. Museum School,310200010414,DOE,General Academic,High school,"09,10,11,SE","09,10,11,12",Jul  1 1999,Open,M070,333 WEST  17 STREET,MANHATTAN,NY,10011,1007410010,8300,104,3,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,Andre Rodrigues,Principal,ARodrigues@schools.nyc.gov,212-675-6206,212-675-6524,02,02,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,HS04,MFSC,MR01,-74.002222,40.742512,
02M416,M416,Eleanor Roosevelt High School,310200010416,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul  1 2002,Open,M855,411 East 76 Street,Manhattan,NY,10021,1014710005,13200,108,5,MN31,Lenox Hill-Roosevelt Island,DIMITRI SALIANI,Principal,DSaliani@schools.nyc.gov,212-772-1220,212-772-1440,02,02,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,HS04,MFSC,MR01,-73.953276,40.770288,
02M418,M418,Millennium High School,310200010418,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jul  1 2002,Open,M824,75 BROAD STREET,MANHATTAN,NY,10004,1000290070,900,101,1,MN25,Battery Park City-Lower Manhattan,COLIN MCEVOY,Principal,CMcEvoy3@schools.nyc.gov,212-825-9008,212-825-9095,02,02,HS Network 07 Superintendent Office,NOAH ANGELES,NAngeles2@schools.nyc.gov,HS07,XFSC,XR12,-74.011202,40.704697,
02M419,M419,Landmark High School,310200011419,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jun  5 1996,Open,M440,351 WEST  18 STREET,MANHATTAN,NY,10011,1007420007,8900,104,3,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,Susanna Tenny,Principal,STenny@schools.nyc.gov,212-647-7410,212-647-7416,02,02,H.S. Network 12 Superintendent Office,"Cheng, Alan",ACheng3@schools.nyc.gov,HS12,ACES,AC04,-74.00254,40.743407,
02M420,M420,High School for Health Professions and Human Servi,310200011420,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",Jun  5 1996,Open,M475,345 East 15 Street,Manhattan,NY,10003,1009220008,4800,106,2,MN21,Gramercy,ROBERT GENTILE,Principal,RGentil@schools.nyc.gov,212-780-9175,212-979-7261,02,02,HS Network 04 Superintendent Office,Gary Beidleman,GBeidleman2@schools.nyc.gov,HS04,MFSC,MR01,-73.98259,40.732665,
